id,commit_fk,file_path,embed_method,change_type,content,content_update_from
3287,38649,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.kt,NILL,LOG_ADDED,"(""generic"")",
3288,38649,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.kt,NILL,LOG_ADDED,Track.loginFailed,
3289,38649,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.kt,NILL,LOG_ADDED,"(""captcha"")",
3290,38649,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.kt,NILL,LOG_UPDATED,"Track.loginFailed(""ban"")\n\n                ",Track.loginFailed()\n\n                
3291,38687,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,NILL,LOG_ADDED,api.upload,
3292,38687,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,NILL,LOG_ADDED,(body),
3293,38715,app/src/main/java/com/pr0gramm/app/ui/fragments/FeedFragment.kt,NILL,LOG_ADDED,Track.openFeed,
3294,38715,app/src/main/java/com/pr0gramm/app/ui/fragments/FeedFragment.kt,NILL,LOG_ADDED,(currentFilter),
3295,38719,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_DELETED,voteTag,
3296,38719,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_DELETED,(vote: Vote),
3297,38719,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_DELETED,voteComment,
3298,38719,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_DELETED,(vote: Vote),
3299,38719,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_DELETED,gotoFirefoxFocusWebsite,
3300,38719,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_DELETED,(),
3301,38719,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.kt,NILL,LOG_ADDED,Track.viewItem,
3302,38719,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.kt,NILL,LOG_ADDED,(feedItem.id),
3303,38779,app/src/main/java/com/pr0gramm/app/ui/MainActivity.kt,NILL,LOG_UPDATED,Track.registerLinkClicked()\n                            ,Track.registerLinkClicked()\n                                
3304,38837,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.kt,NILL,LOG_UPDATED,"shareService.searchImage(activity, feedItem)\n            ","ShareHelper.searchImage(activity, feedItem)\n            "
3305,38868,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_DELETED,logout,
3306,38868,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_DELETED,(),
3307,38868,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_ADDED,logout,
3308,38868,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_ADDED,(),
3309,38868,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_ADDED,Track.updateUserState,
3310,38868,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_ADDED,(state),
3311,38912,app/src/main/java/com/pr0gramm/app/services/BookmarkService.kt,NILL,LOG_DELETED,upload,
3312,38912,app/src/main/java/com/pr0gramm/app/services/BookmarkService.kt,NILL,LOG_DELETED,(),
3313,38912,app/src/main/java/com/pr0gramm/app/sync/SyncWorker.kt,NILL,LOG_DELETED,bookmarkService.upload,
3314,38912,app/src/main/java/com/pr0gramm/app/sync/SyncWorker.kt,NILL,LOG_DELETED,(),
3315,38912,app/src/main/java/com/pr0gramm/app/ui/MainActivity.kt,NILL,LOG_ADDED,Track.registerLinkClicked,
3316,38912,app/src/main/java/com/pr0gramm/app/ui/MainActivity.kt,NILL,LOG_ADDED,(),
3317,38912,app/src/main/java/com/pr0gramm/app/ui/MainActivity.kt,NILL,LOG_UPDATED,Track.registerLinkClicked()\n                                ,Track.registerLinkClicked()\n                                    
3318,38913,app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.kt,NILL,LOG_UPDATED,Track.registerFAQClicked()\n                ,Track.registerFAQClicked()\n            
3319,38913,app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.kt,NILL,LOG_UPDATED,Track.registerLinkClicked()\n                ,Track.registerLinkClicked()\n            
3320,38921,app/src/main/java/com/pr0gramm/app/services/BookmarkService.kt,NILL,LOG_ADDED,upload,
3321,38921,app/src/main/java/com/pr0gramm/app/services/BookmarkService.kt,NILL,LOG_ADDED,(),
3322,38921,app/src/main/java/com/pr0gramm/app/sync/SyncWorker.kt,NILL,LOG_ADDED,bookmarkService.upload,
3323,38921,app/src/main/java/com/pr0gramm/app/sync/SyncWorker.kt,NILL,LOG_ADDED,(),
3324,38973,app/src/main/java/com/pr0gramm/app/services/InboxNotificationCanceledReceiver.kt,NILL,LOG_DELETED,Track.inboxNotificationClosed,
3325,38973,app/src/main/java/com/pr0gramm/app/services/InboxNotificationCanceledReceiver.kt,NILL,LOG_DELETED,"(""swiped"")",
3326,38975,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,NILL,LOG_DELETED,api.upload,
3327,38975,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,NILL,LOG_DELETED,(body),
3328,39062,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_ADDED,logout,
3329,39062,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_ADDED,(),
3330,39062,app/src/main/java/com/pr0gramm/app/ui/MainActivity.kt,NILL,LOG_ADDED,userService.logout,
3331,39062,app/src/main/java/com/pr0gramm/app/ui/MainActivity.kt,NILL,LOG_ADDED,(),
3332,39064,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_ADDED,voteTag,
3333,39064,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_ADDED,(vote: Vote),
3334,39064,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_ADDED,voteComment,
3335,39064,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_ADDED,(vote: Vote),
3336,39064,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_ADDED,gotoFirefoxFocusWebsite,
3337,39064,app/src/main/java/com/pr0gramm/app/services/Track.kt,NILL,LOG_ADDED,(),
3338,39125,app/src/main/java/com/pr0gramm/app/ui/ConversationActivity.kt,kotlin_cannot_identify,LOG_ADDED,"Track.inboxNotificationClosed(""clicked"")",
3339,39139,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,NILL,LOG_ADDED,api.upload,
3340,39139,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,NILL,LOG_ADDED,(body),
3341,39143,app/src/main/java/com/pr0gramm/app/services/NotificationService.kt,NILL,LOG_DELETED,Track.inboxNotificationShown,
3342,39143,app/src/main/java/com/pr0gramm/app/services/NotificationService.kt,NILL,LOG_DELETED,(),
3343,39192,app/src/main/java/com/pr0gramm/app/services/VoteService.kt,NILL,LOG_DELETED,api.voteComment,
3344,39192,app/src/main/java/com/pr0gramm/app/services/VoteService.kt,NILL,LOG_DELETED,"(null, comment.id, vote.voteValue)",
3345,39192,app/src/main/java/com/pr0gramm/app/services/VoteService.kt,NILL,LOG_DELETED,api.voteTag,
3346,39192,app/src/main/java/com/pr0gramm/app/services/VoteService.kt,NILL,LOG_DELETED,"(null, tag.id, vote.voteValue)",
3347,39192,app/src/main/java/com/pr0gramm/app/ui/InviteActivity.kt,NILL,LOG_ADDED,Track.inviteSent,
3348,39192,app/src/main/java/com/pr0gramm/app/ui/InviteActivity.kt,NILL,LOG_ADDED,(),
3349,39282,app/src/main/java/com/pr0gramm/app/services/ShareHelper.kt,NILL,LOG_ADDED,Track.searchImage,
3350,39282,app/src/main/java/com/pr0gramm/app/services/ShareHelper.kt,NILL,LOG_ADDED,(),
3351,39320,app/src/main/java/com/pr0gramm/app/ui/fragments/FeedFragment.kt,NILL,LOG_ADDED,preloadCurrentFeed,
3352,39320,app/src/main/java/com/pr0gramm/app/ui/fragments/FeedFragment.kt,NILL,LOG_ADDED,(),
3353,39320,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.kt,NILL,LOG_UPDATED,"ShareHelper.searchImage(activity, feedItem)\n            ","ShareHelper.searchImage(activity, feedItem)\n\n            "
3354,39399,app/src/main/java/com/pr0gramm/app/services/InboxNotificationCanceledReceiver.kt,NILL,LOG_ADDED,Track.inboxNotificationClosed,
3355,39399,app/src/main/java/com/pr0gramm/app/services/InboxNotificationCanceledReceiver.kt,NILL,LOG_ADDED,"(""swiped"")",
3356,39425,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.kt,NILL,LOG_UPDATED,"ShareHelper.searchImage(activity, feedItem)\n\n            ","ShareHelper.searchImage(activity, feedItem)"
3357,39459,app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.kt,NILL,LOG_ADDED,Track.specialMenuActionClicked,
3358,39459,app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.kt,NILL,LOG_ADDED,(uri),
3359,39496,app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.kt,NILL,LOG_ADDED,Track.registerFAQClicked,
3360,39496,app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.kt,NILL,LOG_ADDED,(),
3361,39536,app/src/main/java/com/pr0gramm/app/services/NotificationService.kt,NILL,LOG_ADDED,Track.inboxNotificationShown,
3362,39536,app/src/main/java/com/pr0gramm/app/services/NotificationService.kt,NILL,LOG_ADDED,(),
3363,39536,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_DELETED,Track.updateUserState,
3364,39536,app/src/main/java/com/pr0gramm/app/services/UserService.kt,NILL,LOG_DELETED,(state),
3365,39536,app/src/main/java/com/pr0gramm/app/ui/InboxActivity.kt,NILL,LOG_ADDED,Track.inboxNotificationClosed,
3366,39536,app/src/main/java/com/pr0gramm/app/ui/InboxActivity.kt,NILL,LOG_ADDED,"(""clicked"")",
3369,39655,app/src/main/java/com/pr0gramm/app/util/BrowserHelper.kt,NILL,LOG_UPDATED,"Track.openBrowser(""WebView"")\n        ","Track.openBrowser(""WebView"")\n\n        "
3370,39700,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,NILL,LOG_DELETED,upload,
3371,39700,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,NILL,LOG_DELETED,"(file: File, sfw: ContentType, tags: Set<String>)",
3372,39702,app/src/main/java/com/pr0gramm/app/util/BrowserHelper.kt,NILL,LOG_ADDED,Track.openBrowser,
3373,39702,app/src/main/java/com/pr0gramm/app/util/BrowserHelper.kt,NILL,LOG_ADDED,"(""WebView"")",
3374,39702,app/src/main/java/com/pr0gramm/app/util/BrowserHelper.kt,NILL,LOG_ADDED,Track.openBrowser,
3375,39702,app/src/main/java/com/pr0gramm/app/util/BrowserHelper.kt,NILL,LOG_ADDED,"(""External"")",
3376,39874,app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.kt,NILL,LOG_ADDED,Track.registerLinkClicked,
3377,39874,app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.kt,NILL,LOG_ADDED,(),
3378,39911,app/src/main/java/com/pr0gramm/app/ui/InviteActivity.kt,NILL,LOG_DELETED,Track.inviteSent,
3379,39911,app/src/main/java/com/pr0gramm/app/ui/InviteActivity.kt,NILL,LOG_DELETED,(),
3380,39961,app/src/main/java/com/pr0gramm/app/ui/fragments/FeedFragment.java,preloadCurrentFeed(),LOG_DELETED,Track.preloadCurrentFeed(feedAdapter.getFeed().getItems().size()),
3381,39961,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,initializeCommentPostLine(),LOG_DELETED,writeComment(text),
3382,39961,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,onOptionsItemSelected(MenuItem),LOG_DELETED,"ShareHelper.searchImage(getActivity(), feedItem)",
3383,39961,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.kt,kotlin_cannot_identify,LOG_ADDED,"ShareHelper.searchImage(activity, feedItem)",
3384,39963,app/src/main/java/com/pr0gramm/app/ui/MainActivity.kt,kotlin_cannot_identify,LOG_ADDED,Track.registerLinkClicked() ,
3385,39969,app/src/main/java/com/pr0gramm/app/ui/PasswordRecoveryActivity.java,requestCompleted(boolean),LOG_DELETED,Track.passwordChanged(),
3386,39969,app/src/main/java/com/pr0gramm/app/ui/PasswordRecoveryActivity.kt,kotlin_cannot_identify,LOG_ADDED,Track.passwordChanged() ,
3387,39969,app/src/main/java/com/pr0gramm/app/ui/WriteMessageActivity.java,sendMessageNow(),LOG_DELETED,Track.writeComment(),
3388,39969,app/src/main/java/com/pr0gramm/app/ui/WriteMessageActivity.java,sendMessageNow(),LOG_DELETED,Track.writeMessage(),
3389,39979,app/src/main/java/com/pr0gramm/app/services/ShareHelper.java,"searchImage(Activity,FeedItem)",LOG_DELETED,Track.searchImage(),
3390,39984,app/src/main/java/com/pr0gramm/app/ui/dialogs/LogoutDialogFragment.kt,NILL,LOG_UPDATED,logout(),this.logout()
3391,39986,app/src/main/java/com/pr0gramm/app/ui/InviteActivity.java,onInviteClicked(),LOG_DELETED,Track.inviteSent(),
3392,39986,app/src/main/java/com/pr0gramm/app/ui/InviteActivity.kt,kotlin_cannot_identify,LOG_ADDED,Track.inviteSent(),
3393,39986,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.java,"onLoginResponse(Api,.,Login)",LOG_DELETED,Track.loginSuccessful(),
3394,39986,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.java,"onLoginResponse(Api,.,Login)",LOG_DELETED,Track.loginFailed(),
3395,39986,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.java,onRegisterClicked(),LOG_DELETED,Track.registerLinkClicked(),
3396,39986,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.kt,kotlin_cannot_identify,LOG_ADDED,Track.loginFailed() ,
3397,39986,app/src/main/java/com/pr0gramm/app/ui/LoginActivity.kt,kotlin_cannot_identify,LOG_ADDED,Track.registerLinkClicked() ,
3398,39999,app/src/main/java/com/pr0gramm/app/ui/dialogs/LogoutDialogFragment.kt,kotlin_cannot_identify,LOG_ADDED,this.logout(),
3399,40017,app/src/main/java/com/pr0gramm/app/services/UserService.java,onCookieChanged(),LOG_DELETED,logout(),
3400,40017,app/src/main/java/com/pr0gramm/app/services/UserService.kt,kotlin_cannot_identify,LOG_ADDED,Track.updateUserState(state),
3401,40017,app/src/main/java/com/pr0gramm/app/services/UserService.kt,kotlin_cannot_identify,LOG_ADDED,logout(),
3402,40018,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,kotlin_cannot_identify,LOG_ADDED,Track.upload(size),
3403,40018,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,kotlin_cannot_identify,LOG_ADDED,"upload(file: File, sfw: ContentType, tags: Set<String>)",
3404,40018,app/src/main/java/com/pr0gramm/app/services/UploadService.kt,kotlin_cannot_identify,LOG_ADDED,upload(file),
3405,40018,app/src/main/java/com/pr0gramm/app/services/VoteService.java,"vote(FeedItem,Vote)",LOG_DELETED,Track.votePost(vote),
3406,40018,app/src/main/java/com/pr0gramm/app/services/VoteService.java,"vote(Api,.,Comment,Vote)",LOG_DELETED,Track.voteComment(vote),
3407,40018,app/src/main/java/com/pr0gramm/app/services/VoteService.java,"vote(Api,.,Tag,Vote)",LOG_DELETED,Track.voteTag(vote),
3408,40018,app/src/main/java/com/pr0gramm/app/services/VoteService.kt,kotlin_cannot_identify,LOG_ADDED,"api.voteComment(null, comment.id, vote.voteValue)",
3409,40018,app/src/main/java/com/pr0gramm/app/services/VoteService.kt,kotlin_cannot_identify,LOG_ADDED,"api.voteTag(null, tag.id, vote.voteValue)",
3410,40110,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_ADDED,Track.logout,
3411,40110,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_ADDED,(),
3412,40110,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_ADDED,userService.logout,
3413,40110,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_ADDED,(),
3414,40128,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_DELETED,Track.logout,
3415,40128,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_DELETED,(),
3416,40128,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_DELETED,userService.logout,
3417,40128,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_DELETED,(),
3418,40141,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_DELETED,Track.logout,
3419,40141,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_DELETED,(),
3420,40141,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_DELETED,userService.logout,
3422,40418,app/src/main/java/com/pr0gramm/app/ui/PasswordRecoveryActivity.java,requestCompleted(boolean),LOG_ADDED,Track.passwordChanged(),
3423,40454,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,Track.registerLinkClicked,
3424,40454,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,(),
3425,40659,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,Track.loginSuccessful,
3426,40659,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,(),
3427,40659,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,Track.loginFailed,
3428,40659,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,(),
3429,40722,app/src/main/java/com/pr0gramm/app/ui/InviteActivity.java,NILL,LOG_ADDED,Track.inviteSent,
3430,40722,app/src/main/java/com/pr0gramm/app/ui/InviteActivity.java,NILL,LOG_ADDED,(),
3431,40778,app/src/main/java/com/pr0gramm/app/ui/fragments/FeedFragment.java,NILL,LOG_UPDATED,Track.preloadCurrentFeed(feedAdapter.getFeed().getItems().size()),Track.preloadCurrentFeed()
3432,40835,app/src/main/java/com/pr0gramm/app/ui/upload/UploadFragment.java,NILL,LOG_DELETED,uploadService.upload,
3433,40835,app/src/main/java/com/pr0gramm/app/ui/upload/UploadFragment.java,NILL,LOG_DELETED,"(file, type, tags)",
3434,40895,app/src/main/java/com/pr0gramm/app/services/UploadService.java,NILL,LOG_DELETED,api.upload,
3435,40895,app/src/main/java/com/pr0gramm/app/services/UploadService.java,NILL,LOG_DELETED,(body),
3436,40895,app/src/main/java/com/pr0gramm/app/ui/UploadActivity.java,onUploadClicked(),LOG_DELETED,"uploadService.upload(file, type, tags) ",
3437,40895,app/src/main/java/com/pr0gramm/app/ui/upload/UploadFragment.java,startUpload(),LOG_ADDED,"uploadService.upload(file, type, tags) ",
3438,40941,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_DELETED,Track.loginSuccessful,
3439,40941,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_DELETED,(),
3440,40941,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_DELETED,Track.loginFailed,
3441,40941,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_DELETED,(),
3442,41186,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,Track.loginSuccessful,
3443,41186,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,(),
3444,41186,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,Track.loginFailed,
3445,41186,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,(),
3446,41277,app/src/main/java/com/pr0gramm/app/services/ShareHelper.java,"searchImage(Activity,FeedItem)",LOG_ADDED,Track.searchImage(),
3447,41277,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,NILL,LOG_DELETED,Track.searchImage,
3448,41277,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,NILL,LOG_DELETED,(),
3449,41277,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,NILL,LOG_ADDED,ShareHelper.searchImage,
3450,41277,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,NILL,LOG_ADDED,"(getActivity(), feedItem)",
3451,41281,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_DELETED,Track.loginSuccessful,
3452,41281,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_DELETED,(),
3453,41281,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_DELETED,Track.loginFailed,
3454,41281,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_DELETED,(),
3455,41383,app/src/main/java/com/pr0gramm/app/services/UploadService.java,NILL,LOG_UPDATED,api.upload(body)\n                ,api.upload(output)\n                
3456,41398,app/src/main/java/com/pr0gramm/app/services/UploadService.java,NILL,LOG_DELETED,Track.upload,
3457,41398,app/src/main/java/com/pr0gramm/app/services/UploadService.java,NILL,LOG_DELETED,(size),
3458,41398,app/src/main/java/com/pr0gramm/app/services/UploadService.java,NILL,LOG_UPDATED,api.upload(output)\n                ,api.upload(output)
3459,41410,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_ADDED,userService.logout,
3460,41410,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_ADDED,(),
3461,41410,app/src/main/java/com/pr0gramm/app/ui/UploadActivity.java,NILL,LOG_ADDED,uploadService.upload,
3462,41410,app/src/main/java/com/pr0gramm/app/ui/UploadActivity.java,NILL,LOG_ADDED,"(file, type, tags)",
3463,41456,app/src/main/java/com/pr0gramm/app/ui/fragments/FeedFragment.java,NILL,LOG_ADDED,Track.preloadCurrentFeed,
3464,41456,app/src/main/java/com/pr0gramm/app/ui/fragments/FeedFragment.java,NILL,LOG_ADDED,(),
3465,41490,app/src/main/java/com/pr0gramm/app/services/UploadService.java,NILL,LOG_ADDED,Track.upload,
3466,41490,app/src/main/java/com/pr0gramm/app/services/UploadService.java,NILL,LOG_ADDED,(size),
3467,41490,app/src/main/java/com/pr0gramm/app/services/VoteService.java,NILL,LOG_ADDED,Track.voteTag,
3468,41490,app/src/main/java/com/pr0gramm/app/services/VoteService.java,NILL,LOG_ADDED,(vote),
3469,41490,app/src/main/java/com/pr0gramm/app/services/VoteService.java,NILL,LOG_ADDED,Track.voteComment,
3470,41490,app/src/main/java/com/pr0gramm/app/services/VoteService.java,NILL,LOG_ADDED,(vote),
3471,41490,app/src/main/java/com/pr0gramm/app/services/VoteService.java,NILL,LOG_ADDED,Track.votePost,
3472,41490,app/src/main/java/com/pr0gramm/app/services/VoteService.java,NILL,LOG_ADDED,(vote),
3473,41490,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_ADDED,Track.logout,
3474,41490,app/src/main/java/com/pr0gramm/app/ui/MainActivity.java,NILL,LOG_ADDED,(),
3475,41490,app/src/main/java/com/pr0gramm/app/ui/WriteMessageActivity.java,NILL,LOG_ADDED,Track.writeMessage,
3476,41490,app/src/main/java/com/pr0gramm/app/ui/WriteMessageActivity.java,NILL,LOG_ADDED,(),
3477,41490,app/src/main/java/com/pr0gramm/app/ui/WriteMessageActivity.java,NILL,LOG_ADDED,Track.writeComment,
3478,41490,app/src/main/java/com/pr0gramm/app/ui/WriteMessageActivity.java,NILL,LOG_ADDED,(),
3479,41490,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,Track.loginSuccessful,
3480,41490,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,(),
3481,41490,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,Track.loginFailed,
3482,41490,app/src/main/java/com/pr0gramm/app/ui/dialogs/LoginActivity.java,NILL,LOG_ADDED,(),
3483,41490,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,NILL,LOG_ADDED,Track.searchImage,
3484,41490,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,NILL,LOG_ADDED,(),
3485,41867,app/src/main/java/com/pr0gramm/app/services/UploadService.java,"upload(File,OutputStream)",LOG_ADDED,api.upload(output),
3486,41960,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,NILL,LOG_ADDED,writeComment,
3487,41960,app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java,NILL,LOG_ADDED,(text),
3488,41963,app/src/main/java/com/pr0gramm/app/services/UserService.java,NILL,LOG_ADDED,logout,
3489,41963,app/src/main/java/com/pr0gramm/app/services/UserService.java,NILL,LOG_ADDED,(),
3490,42234,app/src/main/java/com/pr0gramm/app/MainActivity.java,NILL,LOG_DELETED,userService.logout,
3491,42234,app/src/main/java/com/pr0gramm/app/MainActivity.java,NILL,LOG_DELETED,(),
3492,42291,app/src/main/java/com/pr0gramm/app/MainActivity.java,NILL,LOG_UPDATED,userService.logout(),loginService.logout()
3493,42293,app/src/main/java/com/pr0gramm/app/MainActivity.java,NILL,LOG_ADDED,loginService.logout,
3494,42293,app/src/main/java/com/pr0gramm/app/MainActivity.java,NILL,LOG_ADDED,(),
3495,42393,main/src/main/java/com/google/android/apps/muzei/MainFragment.kt,NILL,LOG_ADDED,Firebase.analytics.logEvent,
3496,42393,main/src/main/java/com/google/android/apps/muzei/MainFragment.kt,NILL,LOG_ADDED,(FirebaseAnalytics.Event.SCREEN_VIEW),
3497,42393,main/src/main/java/com/google/android/apps/muzei/MainFragment.kt,NILL,LOG_ADDED,Firebase.analytics.logEvent,
3498,42393,main/src/main/java/com/google/android/apps/muzei/MainFragment.kt,NILL,LOG_ADDED,(FirebaseAnalytics.Event.SCREEN_VIEW),
3499,42393,main/src/main/java/com/google/android/apps/muzei/MainFragment.kt,NILL,LOG_ADDED,Firebase.analytics.logEvent,
3500,42393,main/src/main/java/com/google/android/apps/muzei/MainFragment.kt,NILL,LOG_ADDED,(FirebaseAnalytics.Event.SCREEN_VIEW),
3501,42393,main/src/main/java/com/google/android/apps/muzei/MainFragment.kt,NILL,LOG_ADDED,Firebase.analytics.logEvent,
3502,42393,main/src/main/java/com/google/android/apps/muzei/MainFragment.kt,NILL,LOG_ADDED,(FirebaseAnalytics.Event.SCREEN_VIEW),
3503,42393,main/src/main/java/com/google/android/apps/muzei/MuzeiActivity.kt,NILL,LOG_ADDED,Firebase.analytics.logEvent,
3504,42393,main/src/main/java/com/google/android/apps/muzei/MuzeiActivity.kt,NILL,LOG_ADDED,(FirebaseAnalytics.Event.SCREEN_VIEW),
3505,42393,main/src/main/java/com/google/android/apps/muzei/MuzeiActivity.kt,NILL,LOG_ADDED,Firebase.analytics.logEvent,
3506,42393,main/src/main/java/com/google/android/apps/muzei/MuzeiActivity.kt,NILL,LOG_ADDED,(FirebaseAnalytics.Event.SCREEN_VIEW),
3507,42393,main/src/main/java/com/google/android/apps/muzei/MuzeiActivity.kt,NILL,LOG_ADDED,Firebase.analytics.logEvent,
3508,42393,main/src/main/java/com/google/android/apps/muzei/MuzeiActivity.kt,NILL,LOG_ADDED,(FirebaseAnalytics.Event.SCREEN_VIEW),
3509,42393,main/src/main/java/com/google/android/apps/muzei/MuzeiActivity.kt,NILL,LOG_ADDED,Firebase.analytics.logEvent,
