"id","repo","file_path","embed_method","content"
112,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/activity/detail/ActivityDetailsBottomSheet.java","kotlin_cannot_identify","analytics.logEvent(ActivityAnalytics.DETAILS_FEE_COMPLETE) "
113,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/activity/detail/ActivityDetailsBottomSheet.java","kotlin_cannot_identify","analytics.logEvent(ActivityAnalytics.DETAILS_SEND_COMPLETE) "
114,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/activity/detail/ActivityDetailsBottomSheet.java","kotlin_cannot_identify","analytics.logEvent(ActivityAnalytics.DETAILS_SWAP_COMPLETE) "
115,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/activity/detail/ActivityDetailsBottomSheet.java","kotlin_cannot_identify","analytics.logEvent(ActivityAnalytics.DETAILS_BUY_COMPLETE) "
116,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/activity/detail/ActivityDetailsBottomSheet.java","kotlin_cannot_identify","analytics.logEvent(ActivityAnalytics.DETAILS_RECEIVE_COMPLETE)"
117,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/SwapInfoBottomDialog.java","kotlin_cannot_identify","analytics.logEvent(SwapAnalyticsEvents.SwapViewHistoryButtonClick) "
118,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/SwapInfoBottomDialog.java","kotlin_cannot_identify","analytics.logEvent(AnalyticsEvents.SwapInfoDialogSwapLimits) "
119,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/SwapInfoBottomDialog.java","kotlin_cannot_identify","analytics.logEvent(AnalyticsEvents.SwapInfoDialogSupport) "
120,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/ExchangeFragment.java","kotlin_cannot_identify","analytics.logEvent(SwapAnalyticsEvents.SwapExchangeReceiveChange)"
121,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/ExchangeFragment.java","kotlin_cannot_identify","Logging.logEvent(fixTypeEvent(it))"
122,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/ExchangeFragment.java","kotlin_cannot_identify","Logging.logEvent(amountErrorEvent(it))"
123,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/host/HomebrewNavHostActivity.java","kotlin_cannot_identify","logEvent(AnalyticsEvents.SwapTiers) "
124,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/host/HomebrewNavHostActivity.java","kotlin_cannot_identify","analytics.logEvent(SwapAnalyticsEvents.SwapFormConfirmErrorAppear)"
125,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/confirmation/ExchangeConfirmationFragment.java","kotlin_cannot_identify","analytics.logEvent(SwapAnalyticsEvents.SwapSummaryConfirmClick)"
126,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/confirmation/ExchangeConfirmationFragment.java","kotlin_cannot_identify","analytics.logEvent(SwapAnalyticsEvents.SwapExchangeReceiveChange)"
127,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/swap/homebrew/exchange/confirmation/ExchangeConfirmationPresenter.java","kotlin_cannot_identify","analytics.logEvent(PaxTradeEvent())"
128,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/DashboardFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.BANK_DETAILS_CANCEL_PROMPT) "
129,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/DashboardFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.CHECKOUT_SUMMARY_PRESS_CANCEL) "
130,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/DashboardFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.BANK_DETAILS_CANCEL_CONFIRMED) "
131,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/DashboardFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.BANK_DETAILS_CANCEL_GO_BACK) "
132,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/DashboardInteractor.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.BANK_DETAILS_CANCEL_ERROR) "
133,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/sheets/CustodyWalletIntroSheet.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.CUSTODY_WALLET_CARD_SHOWN) "
134,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/sheets/CustodyWalletIntroSheet.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.CUSTODY_WALLET_CARD_CLICKED) "
135,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/sheets/BankDetailsBottomSheet.java","kotlin_cannot_identify","analytics.logEvent(PendingTransactionShown(state.fiatCurrency)) "
136,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/sheets/BankDetailsBottomSheet.java","kotlin_cannot_identify","analytics.logEvent(bankFieldName(field)) "
137,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/sheets/ForceBackupForSendSheet.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.BACK_UP_YOUR_WALLET_SHOWN) "
138,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/sheets/ForceBackupForSendSheet.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.BACK_UP_YOUR_WALLET_CLICKED) "
139,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/assetdetails/AssetDetailItem.java","kotlin_cannot_identify","analytics.logEvent(CustodialBalanceClicked(crypto))"
140,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/assetdetails/AssetDetailItem.java","kotlin_cannot_identify","analytics.logEvent(CustodialBalanceSendClicked(crypto))"
141,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/transfer/BasicTransferToWallet.java","kotlin_cannot_identify","analytics.logEvent(WithdrawScreenShown(cryptoCurrency)) "
142,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/transfer/BasicTransferToWallet.java","kotlin_cannot_identify","analytics.logEvent(WithdrawScreenClicked(cryptoCurrency)) "
143,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/transfer/BasicTransferToWallet.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.WITHDRAW_WALLET_SCREEN_SUCCESS) "
144,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/transfer/BasicTransferToWallet.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.WITHDRAW_WALLET_SCREEN_FAILURE) "
145,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/announcements/AnnouncementDelegate.java","kotlin_cannot_identify","analytics.logEvent(AnnouncementAnalyticsEvent.CardActioned(announcement.name)) "
206,"https://github.com/mozilla-tw/ScreenshotGo","ScreenshotGo/app/src/main/java/org/mozilla/scryer/landingpage/HomeFragment.java","kotlin_cannot_identify","viewModel.deleteScreenshot(model)"
146,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/announcements/AnnouncementDelegate.java","kotlin_cannot_identify","analytics.logEvent(AnnouncementAnalyticsEvent.CardDismissed(announcement.name)) "
147,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/announcements/AnnouncementDelegate.java","kotlin_cannot_identify","analytics.logEvent(AnnouncementAnalyticsEvent.CardDismissed(announcement.name)) "
148,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/announcements/AnnouncementDelegate.java","kotlin_cannot_identify","analytics.logEvent(AnnouncementAnalyticsEvent.CardActioned(announcement.name)) "
149,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/dashboard/announcements/rule/PitAnnouncement.java","kotlin_cannot_identify","analytics.logEvent(PitAnalyticsEvent.AnnouncementTappedEvent) "
150,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/thepit/PitPermissionsActivity.java","kotlin_cannot_identify","analytics.logEvent(PitAnalyticsEvent.LearnMoreEvent) "
151,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/thepit/PitPermissionsActivity.java","kotlin_cannot_identify","analytics.logEvent(PitAnalyticsEvent.ConnectNowEvent)"
152,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/thepit/PitPermissionsPresenter.java","kotlin_cannot_identify","analytics.logEvent(AnalyticsEvents.PITDEEPLINK)"
153,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/accounts/AccountSelectSheet.java","kotlin_cannot_identify","analytics.logEvent(activityShown(account.label)) "
154,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/customviews/ExpandableCurrencyHeader.java","kotlin_cannot_identify","analytics.logEvent(AnalyticsEvents.OpenAssetsSelector)"
155,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/customviews/ExpandableCurrencyHeader.java","kotlin_cannot_identify","analytics.logEvent(AnalyticsEvents.CloseAssetsSelector)"
156,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/customviews/ErrorBottomDialog.java","kotlin_cannot_identify","analytics.logEvent(AnalyticsEvents.SwapErrorDialogDismissClicked) "
157,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/tour/TourGuide.java","kotlin_cannot_identify","analytics.logEvent(it)"
158,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/account/AccountPresenter.java","kotlin_cannot_identify","analytics.logEvent(AddressAnalytics.ImportBTCAddress) "
159,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/account/AccountEditPresenter.java","kotlin_cannot_identify","analytics.logEvent(WalletAnalytics.UnArchiveWallet)"
160,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/account/AccountEditPresenter.java","kotlin_cannot_identify","analytics.logEvent(WalletAnalytics.ArchiveWallet)"
161,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/send/SendFragment.java","kotlin_cannot_identify","analytics.logEvent(SendAnalytics.SendSpendableBalanceClicked(currencyState.cryptoCurrency)) "
162,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/send/SendPresenter.java","kotlin_cannot_identify","analytics.logEvent(BitPayEvent.InputEvent(AnalyticsEvents.BitpayUrlDeeplink.event, CryptoCurrency.BTC))"
163,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/send/SendPresenter.java","kotlin_cannot_identify","analytics.logEvent(BitPayEvent.InputEvent(AnalyticsEvents.BitpayAdrressScanned.event, CryptoCurrency.BTC))"
164,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/send/strategy/XlmSendStrategy.java","kotlin_cannot_identify","analytics.logEvent(SendAnalytics.SummarySendSuccess(CryptoCurrency.XLM)) "
165,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/send/strategy/BitcoinSendStrategy.java","kotlin_cannot_identify","analytics.logEvent(BitPayEvent.FailureEvent(bitpayException.message ?: """"))"
166,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/ui/send/strategy/SendStrategy.java","kotlin_cannot_identify","Logging.logEvent(paymentSentEvent(success, CryptoValue(currency, amount)))"
167,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyCheckoutFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.CHECKOUT_SUMMARY_PRESS_CANCEL) "
168,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyCheckoutFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.CHECKOUT_SUMMARY_CANCELLATION_GO_BACK)"
169,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyBankDetailsFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.BANK_DETAILS_FINISHED) "
170,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyIntroFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.SKIP_ALREADY_HAVE_CRYPTO) "
171,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyIntroFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.I_WANT_TO_BUY_CRYPTO_BUTTON_CLICKED) "
172,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyPendingKycFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.KYC_NOT_ELIGIBLE) "
173,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyPendingKycFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.KYC_VERIFYING) "
174,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyPendingKycFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.KYC_MANUAL) "
175,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyPendingKycFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.KYC_PENDING)"
176,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuyCryptoFragment.java","kotlin_cannot_identify","analytics.logEvent(SimpleBuyAnalytics.BUY_MIN_CLICKED) "
177,"https://github.com/blockchain/My-Wallet-V3-Android","My-Wallet-V3-Android/app/src/main/java/piuk/blockchain/android/simplebuy/SimpleBuySelectCurrencyFragment.java","kotlin_cannot_identify","analytics.logEvent(CurrencySelected(item.symbol))"
